,,,,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112
rule 825+,accs,asset,released_activated_canceled,0.0,0.0,0.0,0.0,0.0,0.0,0.00049618,0.00099111,0.00148482,0.00197728,0.00246848,0.00295849,0.00344729,0.00393493,0.00442146,0.00490693,0.0053914,0.00587491,0.00635749,0.00683918,0.00731997,0.00779988,0.00827893,0.00875711,0.00923444,0.00971093,0.01018658,0.01066141,0.01113542,0.01160863,0.01208103,0.01255264,0.01302347,0.0134935,0.01396275,0.01443121,0.01489889,0.01536578,0.01583189,0.01629723,0.01676178,0.01722556,0.01768857,0.0181508,0.01861225,0.01907294,0.01953286,0.01999201,0.02045039,0.02090801,0.02136486,0.02182095,0.02227628,0.02273085,0.02318466,0.02363772,0.02409002,0.02454156,0.02499236,0.0254424,0.02589169,0.02634024,0.02678804,0.02723509,0.0276814,0.02812696,0.02857179,0.02901587,0.02945921,0.02990182,0.0303437,0.03078483,0.03122524,0.03166491,0.03210385,0.03254207,0.03297955,0.03341631,0.03385235,0.03428766,0.03472225,0.03515612,0.03558927,0.0360217,0.03645341,0.03688441,0.03731469,0.03774426,0.03817312,0.03860127,0.03902871,0.03945544,0.03988146,0.04030678,0.0407314,0.04115531,0.04157853,0.04200104,0.84465768,0.84465768,0.84465768,0.84465768,0.84465768,0.84465768,0.84465768,0.84465768,0.84465768,0.84465768,0.84465768,0.84465768,0.84465768,0.84465768,0.84465768
rule 825+,accs,asset,released_activated_charged_off_first_late,0.0,0.00021789,0.00200338,0.00383427,0.00569086,0.00763669,0.00964371,0.01136844,0.01159354,0.01179676,0.01182636,0.01179936,0.01163452,0.01141011,0.01103733,0.0105216,0.01007361,0.0095234,0.00899726,0.00857646,0.00821771,0.00796032,0.00776535,0.00762245,0.00751489,0.007409,0.00730474,0.00720209,0.00710102,0.00700151,0.00690351,0.00682032,0.00675166,0.0066973,0.00665698,0.00663046,0.0066175,0.00660456,0.00659166,0.00657878,0.00656592,0.0065531,0.0065403,0.00652753,0.00651478,0.00650206,0.00648937,0.0064767,0.00646406,0.00645145,0.00643886,0.0064263,0.00641377,0.00640126,0.00638878,0.00637632,0.00636389,0.00635149,0.00633911,0.00632675,0.00631443,0.00630212,0.00628985,0.0062776,0.00626537,0.00625317,0.006241,0.00622885,0.00621673,0.00620463,0.00619256,0.00618051,0.00616848,0.00615649,0.00614451,0.00613257,0.00612064,0.00610874,0.00609687,0.00608502,0.0060732,0.0060614,0.00604962,0.00603787,0.00602614,0.00601444,0.00600276,0.00599111,0.00597948,0.00596788,0.00595629,0.00594474,0.0059332,0.0059217,0.00591021,0.00589875,0.00588731,0.0058759,0.00586451,0.00488234,0.00390208,0.00292372,0.00194726,0.00097268,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
rule 825+,accs,asset,released_activated_charged_off_recognized,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021789,0.00200338,0.00383427,0.00569086,0.00763669,0.00964371,0.01158633,0.01359692,0.01563103,0.01751722,0.01943605,0.02127823,0.02299644,0.02463425,0.02615264,0.02759083,0.02895945,0.03027549,0.0315729,0.03285196,0.03411296,0.03535618,0.0365819,0.03779038,0.03898189,0.0401567,0.04131505,0.04245721,0.04358341,0.04469389,0.04580221,0.04690836,0.04801235,0.04911418,0.05021386,0.05131139,0.05240678,0.05350002,0.05459113,0.05568011,0.05676696,0.05785169,0.0589343,0.0600148,0.06109319,0.06216948,0.06324367,0.06431576,0.06538576,0.06645367,0.0675195,0.06858325,0.06964493,0.07070453,0.07176208,0.07281756,0.07387098,0.07492236,0.07597168,0.07701896,0.0780642,0.07910741,0.08014858,0.08118773,0.08222485,0.08325996,0.08429305,0.08532413,0.08635321,0.08738028,0.08840536,0.08942845,0.09044954,0.09146865,0.09248578,0.09350093,0.09451411,0.09552532,0.09653456,0.09754184,0.09854717,0.09955055,0.10055198,0.10155146,0.102549,0.10354461,0.10453828,0.10553003,0.10651985,0.10750775,0.10849374,0.10947781,0.11045998,0.11144024,0.1124186,0.11339506,0.11436964,0.11534232,0.11534232,0.11534232,0.11534232,0.11534232,0.11534232,0.11534232,0.11534232,0.11534232
rule 825+,accs,asset,released_activated_open,0.0,0.9052885,0.93758917,0.94254212,0.94404614,0.94540913,0.94986011,0.94742256,0.94491825,0.94239168,0.9400143,0.93760546,0.93527448,0.93306863,0.93094429,0.92894043,0.92701777,0.92516564,0.92336701,0.92158793,0.91982807,0.91808715,0.91636489,0.91466099,0.91297518,0.91130718,0.90965672,0.90802354,0.90640737,0.90480797,0.90322507,0.90164514,0.90006817,0.89849415,0.89692307,0.89535493,0.89378972,0.89222744,0.89066808,0.88911164,0.88755811,0.88600748,0.88445974,0.8829149,0.88137294,0.87983387,0.87829766,0.87676433,0.87523386,0.87370624,0.87218147,0.87065955,0.86914047,0.86762422,0.8661108,0.86460021,0.86309243,0.86158745,0.86008529,0.85858592,0.85708935,0.85559556,0.85410456,0.85261633,0.85113088,0.84964819,0.84816825,0.84669108,0.84521665,0.84374497,0.84227602,0.8408098,0.83934632,0.83788555,0.8364275,0.83497216,0.83351952,0.83206958,0.83062234,0.82917778,0.82773591,0.82629671,0.82486019,0.82342633,0.82199513,0.82056659,0.8191407,0.81771746,0.81629685,0.81487888,0.81346354,0.81205082,0.81064072,0.80923324,0.80782836,0.80642608,0.80502641,0.80362932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rule 825+,accs,asset,released_not_activated,1.0,0.09449361,0.06040745,0.05362361,0.050263,0.04695418,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04
rule 825+,accs,liabi,released,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
rule 825+,crli,asset,released_activated_canceled,0.0,0.0,0.0,0.0,0.0,0.0,1.73652259,3.52356592,5.35497219,7.2301036,9.14868192,11.11072423,13.1159457,15.1352205,17.16868851,19.2164162,21.27854754,23.35515936,25.44631284,27.55204045,29.67231168,31.80709659,33.95636572,36.12009015,38.29824145,40.49079168,42.69771338,44.91897953,47.1545636,49.40443947,51.66858147,53.94696435,56.23953434,58.54623782,60.86702131,63.20183152,65.55061528,67.91331959,70.28989161,72.68027862,75.0844281,77.50228764,79.93380501,82.37892811,84.837605,87.3097839,89.79541316,92.29444129,94.80657429,97.33121234,99.86830768,102.41781271,104.97967995,107.55386207,110.14031187,112.73898229,115.34982639,117.97279739,120.60784863,123.25493359,125.91400587,128.58501923,131.26792754,133.96268481,136.66924519,139.38756296,142.11759252,144.85928841,147.61260531,150.37749801,153.15392146,155.94183071,158.74118096,161.55192754,164.37402589,167.20743159,170.05210036,172.90798802,175.77505056,178.65324405,181.54252473,184.44284893,187.35417313,190.27645393,193.20964806,196.15371235,199.1086038,202.07427949,205.05069666,208.03781265,211.03558493,214.0439711,217.06292888,220.0924161,223.13239074,226.18281087,229.24363471,232.31474276,6098.95194844,6098.95194844,6098.95194844,6098.95194844,6098.95194844,6098.95194844,6098.95194844,6098.95194844,6098.95194844,6098.95194844,6098.95194844,6098.95194844,6098.95194844,6098.95194844,6098.95194844
rule 825+,crli,asset,released_activated_charged_off_first_late,0.0,0.55255293,5.16504427,9.91438684,14.81603661,20.08891307,25.73587309,30.85805534,32.34726947,33.96865053,35.15612273,36.2626284,36.91748152,37.28568075,37.06196723,36.22454553,35.4319686,34.14569373,32.7920503,31.6771798,30.7068208,30.06040922,29.62971373,29.38112993,29.25588457,29.12888532,29.00020836,28.86992809,28.73811655,28.60484385,28.47017826,28.39084675,28.36695296,28.39858918,28.48583714,28.62876801,28.82744302,29.02525269,29.22219976,29.41828699,29.61351712,29.8078929,30.00141704,30.19409227,30.3859213,30.57690684,30.76705158,30.95635821,31.14482941,31.3317011,31.51524237,31.6954663,31.87238592,32.04601424,32.2163642,32.3842155,32.55131458,32.71766385,32.88326572,33.04812261,33.2122369,33.37561098,33.53824725,33.70014806,33.8613158,34.02175282,34.18146148,34.34044412,34.49870308,34.65624071,34.81305933,34.96916125,35.12454879,35.27922425,35.43318995,35.58644817,35.73900119,35.8908513,36.04200077,36.19245186,36.34220685,36.49126797,36.63963747,36.78731761,36.9343106,37.08061868,37.22624407,37.37118897,37.51545561,37.65904617,37.80196286,37.94420785,38.08578334,38.2266915,38.3669345,38.50651449,38.64543364,38.78350638,38.92065865,32.49115553,26.03855469,19.56296571,13.06449784,6.54344769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rule 825+,crli,asset,released_activated_charged_off_recognized,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55255293,5.16504427,9.91438684,14.81603661,20.08891307,25.73587309,31.41060828,37.51231373,43.88303737,49.97215933,56.35154148,62.65335461,68.69628903,74.57428096,80.1075829,85.40412793,90.49723521,95.44540491,100.37346883,105.28110176,110.16799212,115.03384166,119.87836513,124.70128948,129.50235415,134.28131013,139.03792021,143.77195821,148.48320898,153.17146773,157.89320089,162.64826309,167.43650939,172.25779536,177.11197699,181.99891076,186.91845358,191.87046284,196.85479638,201.87131248,206.91986989,212.0003278,217.11254585,222.25638415,227.43170322,232.63836406,237.8762281,243.14515721,248.44424695,253.77162652,259.12716952,264.51074998,269.92224233,275.36152141,280.82846245,286.32294109,291.84483336,297.3940157,302.97036494,308.57375831,314.20407344,319.86118834,325.54498142,331.2553315,336.99211776,342.75521979,348.54451756,354.35989142,360.20122214,366.06839083,371.96127901,377.87976857,383.82374181,389.79308137,395.7876703,401.80739201,407.8521303,413.92176934,420.01619367,426.13528822,432.27893827,438.44702949,444.63944791,450.85607994,457.09681235,463.36153229,469.65012724,475.9624851,482.29849408,488.6580428,495.04102021,501.44731563,507.87681874,514.32941959,520.80500857,527.30347644,533.82452659,540.36797428,540.36797428,540.36797428,540.36797428,540.36797428,540.36797428,540.36797428,540.36797428,540.36797428
rule 825+,crli,asset,released_activated_open,0.0,2756.57116035,2912.68661566,3003.471043,3095.65004201,3208.2334198,3325.48174747,3422.04873997,3506.41403017,3589.66390029,3672.93369721,3755.63677905,3838.1558128,3865.12003668,3892.2140926,3919.59151488,3947.11949181,3974.76714978,4002.47770612,4030.12652683,4057.71469375,4085.24326392,4112.71326927,4140.12571782,4167.48159419,4194.7818598,4222.02745401,4249.21929377,4276.35827473,4303.44527168,4330.48113885,4357.4093447,4384.23019977,4410.94401383,4437.55109577,4464.05175375,4490.44629493,4516.73502582,4542.91825198,4568.99627816,4594.96940825,4620.83794554,4646.60219228,4672.26244996,4697.81901913,4723.27219978,4748.62229069,4773.86959032,4798.55174502,4822.08588246,4845.52470047,4868.86847339,4892.11747496,4915.27197826,4938.33225527,4961.2985777,4984.17121605,5006.95044046,5029.63652028,5052.22972389,5074.73031914,5097.13857329,5119.4547525,5141.67912258,5163.81194835,5185.85349417,5207.80402338,5229.66379883,5251.43308261,5273.11213602,5294.70121971,5316.20059371,5337.61051726,5358.93124891,5380.16304637,5401.30616697,5422.36086715,5443.32740247,5464.20602817,5484.99699861,5505.70056743,5526.31698756,5546.84651139,5567.28939041,5587.64587572,5607.91621762,5628.10066558,5648.1994685,5668.21287461,5688.1411316,5707.98448614,5727.74318462,5747.41747253,5767.00759476,5786.51379561,5805.93631853,5825.27540651,5844.38334918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rule 825+,crli,asset,released_not_activated,3024.46722698,285.7928266,182.70035279,162.18285104,152.01879623,142.01137858,120.97868908,120.97868908,120.97868908,120.97868908,120.97868908,120.97868908,120.97868908,120.97868908,120.97868908,120.97868908,120.97868908,120.97868908,120.97868908,120.97868908,120.97868908,120.97868908,120.97868908,120.97868908,120.97868908,120.97868908,120.97868908,120.97868908,120.97868908,120.97868908,120.97868908,120.97868908,120.97868908,120.97868908,120.97868908,120.97868908,120.97868908,120.97868908,120.97868908,120.97868908,120.97868908,120.97868908,120.97868908,120.97868908,120.97868908,120.97868908,120.97868908,120.97868908,120.97868908,120.97868908,120.97868908,120.97868908,120.97868908,120.97868908,120.97868908,120.97868908,120.97868908,120.97868908,120.97868908,120.97868908,120.97868908,120.97868908,120.97868908,120.97868908,120.97868908,120.97868908,120.97868908,120.97868908,120.97868908,120.97868908,120.97868908,120.97868908,120.97868908,120.97868908,120.97868908,120.97868908,120.97868908,120.97868908,120.97868908,120.97868908,120.97868908,120.97868908,120.97868908,120.97868908,120.97868908,120.97868908,120.97868908,120.97868908,120.97868908,120.97868908,120.97868908,120.97868908,120.97868908,120.97868908,120.97868908,120.97868908,120.97868908,120.97868908,120.97868908,120.97868908,120.97868908,120.97868908,120.97868908,120.97868908,120.97868908,120.97868908,120.97868908,120.97868908,120.97868908,120.97868908,120.97868908,120.97868908,120.97868908
rule 825+,crli,liabi,released,-3024.46722698,-3042.91653989,-3100.55201272,-3175.56828088,-3262.48487485,-3370.33371145,-3473.93283223,-3577.96160325,-3670.26000517,-3761.75573034,-3853.03322754,-3944.07773384,-4034.90380219,-4069.93023528,-4104.93575115,-4139.89420306,-4174.78085636,-4209.59823343,-4244.34811295,-4279.03072519,-4313.64679628,-4348.19704171,-4382.68216572,-4417.10286218,-4451.4598142,-4485.75369471,-4519.98516659,-4554.15488259,-4588.26348562,-4622.31160921,-4656.29987714,-4690.22819903,-4724.09668628,-4757.90545012,-4791.65460152,-4825.34425134,-4858.97451005,-4892.54548807,-4926.0572955,-4959.51004224,-4992.9038379,-5026.23879215,-5059.51501417,-5092.732613,-5125.89169735,-5158.99237597,-5192.03475699,-5225.01894879,-5257.4821656,-5288.84003083,-5320.14332375,-5351.39214469,-5382.58659397,-5413.72677174,-5444.81277763,-5475.84471152,-5506.82267262,-5537.74676029,-5568.61707369,-5599.4337115,-5630.19677241,-5660.90635504,-5691.56255745,-5722.16547789,-5752.71521412,-5783.21186396,-5813.65552476,-5844.04629387,-5874.38426842,-5904.66954524,-5934.90222108,-5965.08239251,-5995.21015588,-6025.28560734,-6055.30884271,-6085.27995794,-6115.1990486,-6145.06620988,-6174.88153715,-6204.64512541,-6234.35706946,-6264.01746384,-6293.62640309,-6323.18398133,-6352.6902928,-6382.1454314,-6411.54949075,-6440.90256431,-6470.20474545,-6499.45612741,-6528.65680294,-6557.806865,-6586.90640611,-6615.95551868,-6644.95429502,-6673.90282705,-6702.80120673,-6731.50130761,-6760.29861179,-6760.29861179,-6760.29861179,-6760.29861179,-6760.29861179,-6760.29861179,-6760.29861179,-6760.29861179,-6760.29861179,-6760.29861179,-6760.29861179,-6760.29861179,-6760.29861179,-6760.29861179,-6760.29861179
rule 825+,late,asset,cash,0.0,-2.0520535,-17.97106539,-25.27111676,-31.07959904,-37.44612182,-44.24036267,-50.06662983,-57.14326814,-64.22234691,-69.46987243,-76.24191764,-82.16613883,-87.19489157,-92.172545,-96.34336957,-100.48760535,-104.55637314,-108.67577537,-113.16053503,-117.70763214,-122.25928099,-126.79881769,-131.32253506,-135.82703913,-140.30982427,-144.77069616,-149.20947199,-153.62597711,-158.02004705,-162.39152512,-166.95068935,-171.57339496,-176.2358109,-180.93193051,-185.66077158,-190.42125238,-195.21219699,-200.03347155,-204.88494266,-209.76647732,-214.67794297,-219.61920746,-224.59013909,-229.59060654,-234.62047894,-239.67962584,-244.7679172,-249.88522339,-255.02856765,-260.19306316,-265.38273976,-270.59829071,-275.83979116,-281.10716304,-286.40033278,-291.71921576,-297.06369566,-302.43365652,-307.82898277,-313.2495592,-318.69527098,-324.16600364,-329.66164308,-335.18207559,-340.72718781,-346.29686672,-351.89099972,-357.50947453,-363.15217926,-368.81900235,-374.50983264,-380.22455929,-385.96307186,-391.72526023,-397.51101465,-403.32022574,-409.15278446,-415.00858211,-420.88751038,-426.78946127,-432.71432716,-438.66200076,-444.63237513,-450.6253437,-456.64080023,-462.67863881,-468.73875389,-474.82104027,-480.92539308,-487.0517078,-493.19988023,-499.36980654,-505.56138321,-511.77450707,-518.0090753,-524.26498538,-530.54143803,-536.83845972,-518.77256929,-515.031304,-514.02649022,-513.69954339,-513.46997233,-513.34957557,-513.34957557,-513.34957557,-513.34957557,-513.34957557,-513.34957557,-513.34957557,-513.34957557,-513.34957557
rule 825+,late,asset,late_000-001,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rule 825+,late,asset,late_001-030,0.0,2.0520535,17.12972346,17.63795724,18.20359083,19.58224075,20.97150032,21.07465086,22.66031946,23.65939061,22.61358727,23.69154628,23.40347297,22.44205744,21.8294993,20.54940058,19.67014029,18.91461964,18.3763551,18.30168688,18.22581092,18.14877783,18.0706371,17.99143703,17.91122287,17.83004111,17.74793455,17.66494709,17.5811196,17.49649311,17.41110608,17.53542228,17.65919857,17.78243668,17.90513832,18.0273052,18.14893903,18.27004151,18.39061433,18.51065919,18.63017777,18.74917176,18.86764283,18.98559264,19.10302288,19.2199352,19.33633125,19.4522127,19.56758118,19.67959077,19.7846526,19.88924508,19.99336972,20.09702801,20.20022147,20.30295158,20.40521982,20.5070277,20.60837669,20.70926826,20.8097039,20.90968505,21.0092132,21.1082898,21.2069163,21.30509416,21.40282482,21.50010973,21.59695031,21.69334802,21.78930428,21.8848205,21.97989812,22.07453855,22.16874321,22.2625135,22.35585083,22.4487566,22.54123221,22.63327904,22.7248985,22.81609195,22.90686079,22.99720638,23.08713011,23.17663333,23.26571742,23.35438373,23.44263362,23.53046844,23.61788955,23.70489827,23.79149597,23.87768396,23.96346359,24.04883618,24.13380305,24.21766842,24.30084771,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
rule 825+,late,asset,late_031-060,0.0,0.0,0.84134193,7.02318662,7.23156247,7.46347224,8.02871871,8.59831513,8.64060685,9.29073098,9.70035015,9.27157078,9.71353398,9.59542392,9.20124355,8.95009471,8.42525424,8.06475752,7.75499405,7.53430559,7.50369162,7.47258248,7.44099891,7.40896121,7.37648918,7.34360138,7.31031686,7.27665317,7.24262831,7.20825904,7.17356217,7.13855349,7.18952313,7.24027141,7.29079904,7.34110671,7.39119513,7.441065,7.49071702,7.54015188,7.58937027,7.63837289,7.68716042,7.73573356,7.78409298,7.83223938,7.88017343,7.92789581,7.97540721,8.02270828,8.06863222,8.11170757,8.15459048,8.19728158,8.23978148,8.2820908,8.32421015,8.36614013,8.40788136,8.44943444,8.49079999,8.5319786,8.57297087,8.61377741,8.65439882,8.69483568,8.73508861,8.77515818,8.81504499,8.85474963,8.89427269,8.93361475,8.97277641,9.01175823,9.05056081,9.08918472,9.12763054,9.16589884,9.20399021,9.24190521,9.27964441,9.31720838,9.3545977,9.39181292,9.42885462,9.46572334,9.50241967,9.53894414,9.57529733,9.61147978,9.64749206,9.68333471,9.71900829,9.75451335,9.78985042,9.82502007,9.86002283,9.89485925,9.92924405,9.96334756,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
rule 825+,late,asset,late_061-090,0.0,0.0,0.0,0.6099729,5.0918103,5.24288279,5.41101737,5.82082106,6.23377847,6.26443997,6.73577996,7.03275386,6.72188882,7.04231213,6.95668234,6.67090157,6.48881867,6.10830932,5.8469492,5.62237069,5.46237155,5.44017643,5.4176223,5.39472421,5.37149688,5.34795466,5.324111,5.29997972,5.27557355,5.25090552,5.2259878,5.20083258,5.17545128,5.21240427,5.24919678,5.2858293,5.32230236,5.35861647,5.39477213,5.43076984,5.46661011,5.50229344,5.53782034,5.57319131,5.60840683,5.64346741,5.67837355,5.71312574,5.74772446,5.78217022,5.8164635,5.84975836,5.88098799,5.9120781,5.94302915,5.97384158,6.00451583,6.03505236,6.06545159,6.09571398,6.12583997,6.15582999,6.18568448,6.21540388,6.24498862,6.27443914,6.30375587,6.33293924,6.36198968,6.39090762,6.41969348,6.4483477,6.4768707,6.50526289,6.53352472,6.56165659,6.58965892,6.61753214,6.64527666,6.6728929,6.70038127,6.7277422,6.75497608,6.78208333,6.80906437,6.8359196,6.86264942,6.88925426,6.9157345,6.94209056,6.96832284,6.99443174,7.02041767,7.04628101,7.07202218,7.09764156,7.12313955,7.14851655,7.17377296,7.19870194,7.22342698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rule 825+,late,asset,late_091-120,0.0,0.0,0.0,0.0,0.55263545,4.61318013,4.75005181,4.90238174,5.27366388,5.64780329,5.67558261,6.10261664,6.371675,6.09003127,6.38033479,6.3027542,6.04383683,5.87886971,5.53412825,5.29733598,5.09386784,4.94890863,4.92879984,4.9083658,4.88762013,4.86657617,4.84524692,4.82364456,4.80178163,4.77966963,4.7573204,4.73474495,4.71195431,4.68895886,4.72243827,4.75577228,4.78896135,4.82200594,4.85490652,4.88766355,4.92027747,4.95274876,4.98507786,5.01726523,5.04931132,5.08121659,5.11298148,5.14460644,5.17609192,5.20743837,5.23864622,5.26971594,5.29988107,5.32817512,5.35634276,5.38438441,5.41230047,5.44009134,5.46775743,5.49529914,5.52271687,5.55001101,5.57718197,5.60423014,5.63115592,5.65795969,5.68464186,5.71120282,5.73764295,5.76396265,5.7901623,5.81624229,5.84220302,5.86804485,5.89376818,5.91937339,5.94486087,5.97023098,5.99548412,6.02062065,6.04564097,6.07054543,6.09533443,6.12000833,6.1445675,6.16901232,6.19334315,6.21756038,6.24166436,6.26565546,6.28953405,6.3133005,6.33695516,6.36049841,6.3839306,6.40725209,6.43046325,6.45356443,6.476556,6.4994383,6.52202396,6.54442484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rule 825+,late,asset,late_121-150,0.0,0.0,0.0,0.0,0.0,0.54434592,4.54398243,4.67880103,4.82884601,5.19455892,5.56308624,5.59044887,6.01107739,6.27609987,5.9986808,6.28462977,6.20821289,5.95317927,5.79068667,5.45111632,5.21787594,5.01745982,4.874675,4.85486784,4.83474031,4.81430583,4.79357753,4.77256822,4.7512899,4.7297549,4.70797459,4.6859606,4.66372377,4.641275,4.61862448,4.6516017,4.68443569,4.71712693,4.74967585,4.78208292,4.81434859,4.84647331,4.87845753,4.91030169,4.94200625,4.97357165,5.00499834,5.03628675,5.06743734,5.09845054,5.12932679,5.16006653,5.1906702,5.22038286,5.24825249,5.27599762,5.30361864,5.33111596,5.35848997,5.38574107,5.41286966,5.43987612,5.46676085,5.49352424,5.52016669,5.54668858,5.5730903,5.59937224,5.62553478,5.65157831,5.67750321,5.70330987,5.72899866,5.75456997,5.78002418,5.80536166,5.83058279,5.85568795,5.88067752,5.90555186,5.93031134,5.95495635,5.97948725,6.00390441,6.0282082,6.05239899,6.07647713,6.10044301,6.12429697,6.14803939,6.17167063,6.19519104,6.21860099,6.24190083,6.26509093,6.28817164,6.31114331,6.3340063,6.35676097,6.37940766,6.40194673,6.4241936,6.44625847,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
rule 825+,late,asset,late_151-180,0.0,0.0,0.0,0.0,0.0,0.0,0.53509204,4.46673473,4.59926141,4.74675563,5.10625142,5.46851378,5.49541124,5.90888908,6.16940617,5.89670322,6.17779106,6.10267327,5.85197523,5.69224499,5.35844735,5.12917205,4.93216301,4.79180552,4.77233509,4.75254973,4.73246263,4.71208671,4.69143456,4.67051797,4.64934907,4.62793902,4.60629927,4.58444047,4.56237332,4.54010786,4.57252447,4.60480029,4.63693577,4.66893136,4.70078751,4.73250467,4.76408326,4.79552375,4.82682656,4.85799215,4.88902093,4.91991337,4.95066988,4.98129091,5.01177688,5.04212823,5.0723454,5.1024288,5.13163635,5.1590322,5.18630566,5.21345713,5.24048699,5.26739564,5.29418347,5.32085087,5.34739822,5.37382591,5.40013433,5.42632386,5.45239487,5.47834776,5.50418291,5.52990069,5.55550147,5.58098565,5.6063536,5.63160568,5.65674228,5.68176377,5.70667051,5.73146288,5.75614126,5.780706,5.80515747,5.82949605,5.8537221,5.87783597,5.90183804,5.92572866,5.9495082,5.97317702,5.99673548,6.02018392,6.04352272,6.06675223,6.08987279,6.11288477,6.13578852,6.15858438,6.18127272,6.20385387,6.22632819,6.24869603,6.27095773,6.29311363,6.31498231,6.33667208,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
